plantID,mother,father,type,generation,crossID,ancestors
1158_1b,2017 batch,2017 batch,parent,0,1158,1158_1b
1158_2,2017 batch,2017 batch,parent,0,1158,1158_2
1158_3b,2017 batch,2017 batch,parent,0,1158,1158_3b
1158_5b,2017 batch,2017 batch,parent,0,1158,1158_5b
1158_6b,2017 batch,2017 batch,parent,0,1158,1158_6b
1158_8b,2017 batch,2017 batch,parent,0,1158,1158_8b
6024_1b,2017 batch,2017 batch,parent,0,6024,6024_1b
6024_2,2017 batch,2017 batch,parent,0,6024,6024_2
6024_2b,2017 batch,2017 batch,parent,0,6024,6024_2b
6024_3,2017 batch,2017 batch,parent,0,6024,6024_3
6024_3b,2017 batch,2017 batch,parent,0,6024,6024_3b
6024_4b,2017 batch,2017 batch,parent,0,6024,6024_4b
6024_5,2017 batch,2017 batch,parent,0,6024,6024_5
6184_1,2017 batch,2017 batch,parent,0,6184,6184_1
6184_1b,2017 batch,2017 batch,parent,0,6184,6184_1b
6184_2,2017 batch,2017 batch,parent,0,6184,6184_2
6184_4,2017 batch,2017 batch,parent,0,6184,6184_4
6184_2b,2017 batch,2017 batch,parent,0,6184,6184_2b
6184_3b,2017 batch,2017 batch,parent,0,6184,6184_3b
6184_4b,2017 batch,2017 batch,parent,0,6184,6184_4b
6184_5b,2017 batch,2017 batch,parent,0,6184,6184_5b
8249_1,2017 batch,2017 batch,parent,0,8249,8249_1
8249_1b,2017 batch,2017 batch,parent,0,8249,8249_1b
8249_2b,2017 batch,2017 batch,parent,0,8249,8249_2b
8249_3b,2017 batch,2017 batch,parent,0,8249,8249_3b
8249_4,2017 batch,2017 batch,parent,0,8249,8249_4
8249_4b,2017 batch,2017 batch,parent,0,8249,8249_4b
8249_5b,2017 batch,2017 batch,parent,0,8249,8249_5b
F1.11.02,1158_5b,8249_5b,F1,1,1158x8249,1158_5b;8249_5b;F1.11.02
F1.11.03,1158_5b,8249_5b,F1,1,1158x8249,1158_5b;8249_5b;F1.11.03
F1.12.01,8249_3b,1158_3b,F1,1,8249x1158,1158_3b;8249_3b;F1.12.01
F1.15.02,6184_3b,8249_1b,F1,1,6184x8249,6184_3b;8249_1b;F1.15.02
F1.15.03,6184_3b,8249_1b,F1,1,6184x8249,6184_3b;8249_1b;F1.15.03
F1.20.02,6184_2b,6024_1b,F1,1,6184x6024,6024_1b;6184_2b;F1.20.02
F1.20.03,6184_2b,6024_1b,F1,1,6184x6024,6024_1b;6184_2b;F1.20.03
F1.23.01,6024_3b,8249_5b,F1,1,6024x8249,6024_3b;8249_5b;F1.23.01
F1.24.02,8249_1b,6024_1b,F1,1,8249x6024,6024_1b;8249_1b;F1.24.02
F1.24.03,8249_1b,6024_1b,F1,1,8249x6024,6024_1b;8249_1b;F1.24.03
F1.25.01,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.01
F1.25.02,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.02
F1.25.03,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.03
F1.25.04,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.04
F1.25.05,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.05
F1.25.07,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.07
F1.25.08,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.08
F1.25.09,6024_4b,1158_3b,F1,1,6024x1158,1158_3b;6024_4b;F1.25.09
F1.26.01,1158_6b,6024_1b,F1,1,1158x6024,1158_6b;6024_1b;F1.26.01
F1.26.02,1158_6b,6024_1b,F1,1,1158x6024,1158_6b;6024_1b;F1.26.02
F1.26.03,1158_6b,6024_1b,F1,1,1158x6024,1158_6b;6024_1b;F1.26.03
F1.26.04,1158_6b,6024_1b,F1,1,1158x6024,1158_6b;6024_1b;F1.26.04
F1.26.05,1158_6b,6024_1b,F1,1,1158x6024,1158_6b;6024_1b;F1.26.05
F1.28.02,8249_2b,6184_1b,F1,1,8249x6184,6184_1b;8249_2b;F1.28.02
F1.28.03,8249_2b,6184_1b,F1,1,8249x6184,6184_1b;8249_2b;F1.28.03
F1.29.02,1158_8b,6184_1b,F1,1,1158x6184,1158_8b;6184_1b;F1.29.02
F1.29.03,1158_8b,6184_1b,F1,1,1158x6184,1158_8b;6184_1b;F1.29.03
H1.2_s1-1,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-1
H1.2_s1-2,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-2
H1.2_s1-3,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-3
H1.2_s1-4,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-4
H1.2_s1-5,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-5
H1.2_s1-6,1158_2,1158_2,S1,1,1158,1158_2;H1.2_s1-6
H1.2xH2.1-1,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-1
H1.2xH2.1-2,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-2
H1.2xH2.1-3,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-3
H1.2xH2.1-4,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-4
H1.2xH2.1-5,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-5
H1.2xH2.1-6,1158_2,6184_1,F1,1,1158x6184,1158_2;6184_1;H1.2xH2.1-6
H1.2xL1.5-1,1158_2,6024_5,F1,1,1158x6024,1158_2;6024_5;H1.2xL1.5-1
H1.2xL1.5-2,1158_2,6024_5,F1,1,1158x6024,1158_2;6024_5;H1.2xL1.5-2
H1.2xL1.5-3,1158_2,6024_5,F1,1,1158x6024,1158_2;6024_5;H1.2xL1.5-3
H1.2xL1.5-4,1158_2,6024_5,F1,1,1158x6024,1158_2;6024_5;H1.2xL1.5-4
H2.1_s1-1,6184_1,6184_1,S1,1,6184,6184_1;H2.1_s1-1
H2.1_s1-2,6184_1,6184_1,S1,1,6184,6184_1;H2.1_s1-2
H2.1_s1-3,6184_1,6184_1,S1,1,6184,6184_1;H2.1_s1-3
H2.1_s1-4,6184_1,6184_1,S1,1,6184,6184_1;H2.1_s1-4
H2.1_s1-5,6184_1,6184_1,S1,1,6184,6184_1;H2.1_s1-5
H2.2_s1-1,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-1
H2.2_s1-2,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-2
H2.2_s1-3,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-3
H2.2_s1-4,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-4
H2.2_s1-5,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-5
H2.2_s1-6,6184_2,6184_2,S1,1,6184,6184_2;H2.2_s1-6
H2.2xL2.1-1,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-1
H2.2xL2.1-2,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-2
H2.2xL2.1-3,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-3
H2.2xL2.1-4,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-4
H2.2xL2.1-5,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-5
H2.2xL2.1-6,6184_2,8249_1,F1,1,6184x8249,6184_2;8249_1;H2.2xL2.1-6
H2.4xH1.2-1,6184_4,1158_2,F1,1,6184x1158,1158_2;6184_4;H2.4xH1.2-1
H2.4xH1.2-2,6184_4,1158_2,F1,1,6184x1158,1158_2;6184_4;H2.4xH1.2-2
L1.2_s1-1,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-1
L1.2_s1-2,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-2
L1.2_s1-3,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-3
L1.2_s1-4,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-4
L1.2_s1-5,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-5
L1.2_s1-6,6024_2,6024_2,S1,1,6024,6024_2;L1.2_s1-6
L1.2xH1.2-1,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-1
L1.2xH1.2-2,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-2
L1.2xH1.2-3,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-3
L1.2xH1.2-4,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-4
L1.2xH1.2-5,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-5
L1.2xH1.2-6,6024_2,1158_2,F1,1,6024x1158,1158_2;6024_2;L1.2xH1.2-6
L1.3_s1-1,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-1
L1.3_s1-2,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-2
L1.3_s1-3,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-3
L1.3_s1-4,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-4
L1.3_s1-5,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-5
L1.3_s1-6,6024_3,6024_3,S1,1,6024,6024_3;L1.3_s1-6
L1.3xL2.4-1,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-1
L1.3xL2.4-2,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-2
L1.3xL2.4-3,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-3
L1.3xL2.4-4,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-4
L1.3xL2.4-5,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-5
L1.3xL2.4-6,6024_3,8249_4,F1,1,6024x8249,6024_3;8249_4;L1.3xL2.4-6
L1.5_s1-1,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-1
L1.5_s1-2,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-2
L1.5_s1-3,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-3
L1.5_s1-4,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-4
L1.5_s1-5,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-5
L1.5_s1-6,6024_5,6024_5,S1,1,6024,6024_5;L1.5_s1-6
L2.1_s1-1,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-1
L2.1_s1-2,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-2
L2.1_s1-3,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-3
L2.1_s1-4,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-4
L2.1_s1-5,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-5
L2.1_s1-6,8249_1,8249_1,S1,1,8249,8249_1;L2.1_s1-6
L2.4_s1-1,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-1
L2.4_s1-2,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-2
L2.4_s1-3,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-3
L2.4_s1-4,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-4
L2.4_s1-5,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-5
L2.4_s1-6,8249_4,8249_4,S1,1,8249,8249_4;L2.4_s1-6
L2.4xH2.1-1,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-1
L2.4xH2.1-2,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-2
L2.4xH2.1-3,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-3
L2.4xH2.1-4,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-4
L2.4xH2.1-5,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-5
L2.4xH2.1-6,8249_4,6184_1,F1,1,8249x6184,6184_1;8249_4;L2.4xH2.1-6
L2.4xL1.5-1,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-1
L2.4xL1.5-2,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-2
L2.4xL1.5-3,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-3
L2.4xL1.5-4,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-4
L2.4xL1.5-5,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-5
L2.4xL1.5-6,8249_4,6024_5,F1,1,8249x6024,6024_5;8249_4;L2.4xL1.5-6
S1.01.01,1158_6b,1158_6b,S1,1,1158,1158_6b;S1.01.01
S1.01.02,1158_6b,1158_6b,S1,1,1158,1158_6b;S1.01.02
S1.01.03,1158_6b,1158_6b,S1,1,1158,1158_6b;S1.01.03
S1.04.02,8249_2b,8249_2b,S1,1,8249,8249_2b;S1.04.02
S1.04.03,8249_2b,8249_2b,S1,1,8249,8249_2b;S1.04.03
S1.05.02,6184_1b,6184_1b,S1,1,6184,6184_1b;S1.05.02
S1.05.03,6184_1b,6184_1b,S1,1,6184,6184_1b;S1.05.03
S1.06.01,6024_2b,6024_2b,S1,1,6024,6024_2b;S1.06.01
S1.07.02,8249_5b,8249_5b,S1,1,8249,8249_5b;S1.07.02
S1.07.03,8249_5b,8249_5b,S1,1,8249,8249_5b;S1.07.03
S1.09.01,6024_1b,6024_1b,S1,1,6024,6024_1b;S1.09.01
S1.09.02,6024_1b,6024_1b,S1,1,6024,6024_1b;S1.09.02
S1.09.04,6024_1b,6024_1b,S1,1,6024,6024_1b;S1.09.04
S1.09.05,6024_1b,6024_1b,S1,1,6024,6024_1b;S1.09.05
S1.12.01,1158_3b,1158_3b,S1,1,1158,1158_3b;S1.12.01
S1.12.02,1158_3b,1158_3b,S1,1,1158,1158_3b;S1.12.02
S1.12.03,1158_3b,1158_3b,S1,1,1158,1158_3b;S1.12.03
S1.12.04,1158_3b,1158_3b,S1,1,1158,1158_3b;S1.12.04
S1.14.01,6184_5b,6184_5b,S1,1,6184,6184_5b;S1.14.01
S1.14.02,6184_5b,6184_5b,S1,1,6184,6184_5b;S1.14.02
S1.14.03,6184_5b,6184_5b,S1,1,6184,6184_5b;S1.14.03
F2.03.001,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.001
F2.03.002,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.002
F2.03.003,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.003
F2.03.004,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.004
F2.03.005,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.005
F2.03.006,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.006
F2.03.007,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.007
F2.03.008,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.008
F2.03.009,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.009
F2.03.010,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.010
F2.03.011,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.011
F2.03.012,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.012
F2.03.013,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.013
F2.03.014,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.014
F2.03.015,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.015
F2.03.016,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.016
F2.03.017,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.017
F2.03.018,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.018
F2.03.019,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.019
F2.03.020,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.020
F2.03.021,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.021
F2.03.022,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.022
F2.03.023,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.023
F2.03.024,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.024
F2.03.025,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.025
F2.03.026,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.026
F2.03.027,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.027
F2.03.028,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.028
F2.03.029,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.029
F2.03.030,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.030
F2.03.031,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.031
F2.03.032,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.032
F2.03.033,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.033
F2.03.034,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.034
F2.03.035,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.035
F2.03.036,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.036
F2.03.037,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.037
F2.03.038,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.038
F2.03.039,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.039
F2.03.040,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.040
F2.03.041,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.041
F2.03.042,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.042
F2.03.043,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.043
F2.03.044,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.044
F2.03.045,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.045
F2.03.046,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.046
F2.03.047,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.047
F2.03.048,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.048
F2.03.049,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.049
F2.03.050,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.050
F2.03.051,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.051
F2.03.052,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.052
F2.03.053,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.053
F2.03.054,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.054
F2.03.055,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.055
F2.03.056,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.056
F2.03.057,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.057
F2.03.058,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.058
F2.03.059,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.059
F2.03.060,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.060
F2.03.061,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.061
F2.03.062,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.062
F2.03.063,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.063
F2.03.064,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.064
F2.03.065,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.065
F2.03.066,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.066
F2.03.067,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.067
F2.03.068,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.068
F2.03.069,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.069
F2.03.070,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.070
F2.03.071,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.071
F2.03.072,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.072
F2.03.073,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.073
F2.03.074,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.074
F2.03.075,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.075
F2.03.076,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.076
F2.03.077,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.077
F2.03.078,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.078
F2.03.079,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.079
F2.03.080,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.080
F2.03.081,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.081
F2.03.082,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.082
F2.03.083,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.083
F2.03.084,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.084
F2.03.085,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.085
F2.03.086,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.086
F2.03.087,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.087
F2.03.088,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.088
F2.03.089,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.089
F2.03.090,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.090
F2.03.091,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.091
F2.03.092,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.092
F2.03.093,H1.2xH2.1-2,H1.2xH2.1-2,F2,2,1158x6184,1158_2;6184_1;H1.2xH2.1-2;F2.03.093
